# cjxl v0.12.0, generated 2026-02-18
corpus,image,width,height,distance,effort,size_bytes,ssimulacra2,butteraugli,enc_wall_s,enc_user_s,enc_sys_s
clic2025,ff32adfa,1024,1024,5.0,6,48938,62.62670235,4.8428578377,0.12,0.37,0.35
clic2025,ff32adfa,1024,1024,5.0,7,49073,62.89023962,4.7880029678,0.24,0.44,0.45
clic2025,ff32adfa,1024,1024,5.0,8,45416,60.91256896,5.3306388855,1.19,1.17,0.87
cid22,1025469,512,512,0.25,5,105191,94.86214390,0.4746082425,0.04,0.04,0.08
cid22,1025469,512,512,0.25,6,104552,94.89983354,0.4768066108,0.04,0.09,0.07
cid22,1025469,512,512,0.25,7,103807,94.97511939,0.4482792318,0.04,0.10,0.06
cid22,1025469,512,512,0.25,8,104043,94.90254862,0.3518739045,0.32,0.33,0.16
cid22,1025469,512,512,0.5,5,64928,92.58129528,0.7824507356,0.04,0.01,0.13
cid22,1025469,512,512,0.5,6,64273,92.59843525,0.7933634520,0.04,0.02,0.13
cid22,1025469,512,512,0.5,7,63909,92.79602579,0.7962542772,0.04,0.01,0.15
cid22,1025469,512,512,0.5,8,62524,92.57768599,0.7360841632,0.32,0.32,0.18
cid22,1025469,512,512,1.0,5,38013,88.04716807,1.4087932110,0.04,0.08,0.05
cid22,1025469,512,512,1.0,6,37715,87.92765915,1.3667217493,0.07,0.11,0.09
cid22,1025469,512,512,1.0,7,37647,88.34867483,1.3690615892,0.05,0.09,0.09
cid22,1025469,512,512,1.0,8,35784,87.91747148,1.1878712177,0.32,0.29,0.22
cid22,1025469,512,512,1.5,5,28128,82.95280239,1.9171136618,0.03,0.04,0.08
cid22,1025469,512,512,1.5,6,27953,83.57741367,1.8205225468,0.05,0.10,0.08
cid22,1025469,512,512,1.5,7,27920,83.47806717,1.8209565878,0.05,0.09,0.10
cid22,1025469,512,512,1.5,8,26400,82.56102907,1.8273273706,0.32,0.36,0.14
cid22,1025469,512,512,2.0,5,22417,78.47854171,2.0112652779,0.03,0.01,0.11
cid22,1025469,512,512,2.0,6,22760,79.37993188,2.0865278244,0.05,0.04,0.14
cid22,1025469,512,512,2.0,7,22755,79.71805607,2.1138570309,0.05,0.03,0.15
cid22,1025469,512,512,2.0,8,21133,78.83283003,2.0805363655,0.32,0.22,0.27
cid22,1025469,512,512,2.5,5,18761,74.56841221,2.6102490425,0.03,0.07,0.05
cid22,1025469,512,512,2.5,6,19169,75.90492732,2.5771007538,0.05,0.04,0.15
cid22,1025469,512,512,2.5,7,19136,76.42517018,2.5776033401,0.05,0.12,0.06
cid22,1025469,512,512,2.5,8,17803,74.60258949,2.6047539711,0.30,0.24,0.25
cid22,1025469,512,512,3.0,5,16132,70.93964931,2.7849583626,0.03,0.08,0.05
cid22,1025469,512,512,3.0,6,16593,72.40759300,2.8170807362,0.05,0.03,0.14
cid22,1025469,512,512,3.0,7,16644,72.78405060,2.8115072250,0.07,0.09,0.18
cid22,1025469,512,512,3.0,8,15360,70.25452818,2.9122824669,0.34,0.23,0.32
cid22,1025469,512,512,4.0,5,12582,61.61646803,4.0922632217,0.03,0.04,0.07
cid22,1025469,512,512,4.0,6,13365,65.59689326,3.2588775158,0.06,0.13,0.06
cid22,1025469,512,512,4.0,7,13471,66.00499822,3.2588772774,0.07,0.10,0.14
cid22,1025469,512,512,4.0,8,12226,63.25494861,4.0901818275,0.33,0.39,0.17
cid22,1025469,512,512,5.0,5,10605,54.16182336,4.2769155502,0.03,0.03,0.09
cid22,1025469,512,512,5.0,6,11046,58.10590137,4.3788356781,0.05,0.13,0.04
cid22,1025469,512,512,5.0,7,11129,58.41175094,4.3788375854,0.06,0.17,0.05
cid22,1025469,512,512,5.0,8,10178,55.18718036,4.5713157654,0.31,0.34,0.19
cid22,1044329,512,512,0.25,5,206268,93.31330418,0.6778253317,0.04,0.02,0.13
cid22,1044329,512,512,0.25,6,205694,93.31471265,0.6776749492,0.04,0.07,0.10
cid22,1044329,512,512,0.25,7,211359,93.25305606,0.6753447056,0.04,0.05,0.12
cid22,1044329,512,512,0.25,8,212682,93.86829325,0.3977568150,0.30,0.30,0.16
cid22,1044329,512,512,0.5,5,147844,90.37708024,1.1695713997,0.04,0.08,0.05
cid22,1044329,512,512,0.5,6,147056,90.42600877,1.1656106710,0.04,0.13,0.03
cid22,1044329,512,512,0.5,7,150607,90.08457152,1.1957373619,0.04,0.12,0.05
cid22,1044329,512,512,0.5,8,151114,90.92326085,0.7694144845,0.29,0.26,0.21
cid22,1044329,512,512,1.0,5,99813,84.49707530,1.2833492756,0.04,0.01,0.14
cid22,1044329,512,512,1.0,6,99135,84.74974551,1.2700374126,0.05,0.08,0.10
cid22,1044329,512,512,1.0,7,101805,85.18133867,1.2815451622,0.05,0.10,0.11
cid22,1044329,512,512,1.0,8,98197,84.40454671,1.4433593750,0.31,0.30,0.19
cid22,1044329,512,512,1.5,5,77697,79.87219731,1.9034153223,0.04,0.03,0.11
cid22,1044329,512,512,1.5,6,76906,80.02028473,2.0009074211,0.06,0.14,0.08
cid22,1044329,512,512,1.5,7,78762,80.17262180,2.0335655212,0.11,0.14,0.06
cid22,1044329,512,512,1.5,8,75331,79.02081077,1.7535185814,0.30,0.29,0.18
cid22,1044329,512,512,2.0,5,64299,75.24940243,2.2343869209,0.03,0.04,0.10
cid22,1044329,512,512,2.0,6,63690,75.98314147,2.7307701111,0.06,0.10,0.11
cid22,1044329,512,512,2.0,7,65081,76.29209346,2.7599279881,0.06,0.04,0.17
cid22,1044329,512,512,2.0,8,61201,74.61533171,2.3365457058,0.34,0.35,0.19
cid22,1044329,512,512,2.5,5,54989,70.95338571,2.8391528130,0.09,0.04,0.09
cid22,1044329,512,512,2.5,6,54602,71.49023270,2.8602528572,0.05,0.14,0.04
cid22,1044329,512,512,2.5,7,55687,71.31474911,2.8703343868,0.05,0.12,0.07
cid22,1044329,512,512,2.5,8,51933,69.53217954,2.9619097710,0.33,0.28,0.24
cid22,1044329,512,512,3.0,5,48849,67.88283195,3.2190768719,0.04,0.08,0.05
cid22,1044329,512,512,3.0,6,48507,68.47329398,3.2665221691,0.05,0.15,0.03
cid22,1044329,512,512,3.0,7,48629,67.96255313,3.3216643333,0.07,0.14,0.11
cid22,1044329,512,512,3.0,8,45812,66.35702865,3.3178827763,0.33,0.24,0.30
cid22,1044329,512,512,4.0,5,39031,59.54348574,4.4411640167,0.03,0.06,0.06
cid22,1044329,512,512,4.0,6,39158,61.85530142,4.0742034912,0.06,0.12,0.08
cid22,1044329,512,512,4.0,7,39222,61.72856236,4.0702300072,0.07,0.09,0.15
cid22,1044329,512,512,4.0,8,36481,59.03609622,5.1932616234,0.34,0.28,0.29
cid22,1044329,512,512,5.0,5,32302,53.94399757,5.5645484924,0.04,0.04,0.10
cid22,1044329,512,512,5.0,6,32464,55.82264094,5.5262165070,0.05,0.12,0.06
cid22,1044329,512,512,5.0,7,32695,55.76822473,5.3276724815,0.07,0.03,0.21
cid22,1044329,512,512,5.0,8,29972,52.73989732,5.5759558678,0.35,0.35,0.21
cid22,1189261,512,512,0.25,5,156106,93.81518157,0.5439561605,0.04,0.09,0.03
cid22,1189261,512,512,0.25,6,155682,93.74206007,0.5440671444,0.04,0.12,0.05
cid22,1189261,512,512,0.25,7,160169,93.83808061,0.5282647014,0.07,0.09,0.10
cid22,1189261,512,512,0.25,8,165388,94.29648577,0.3611571789,0.33,0.35,0.16
cid22,1189261,512,512,0.5,5,104752,91.61039445,0.8222073317,0.04,0.03,0.12
cid22,1189261,512,512,0.5,6,104058,91.50977439,0.8237591386,0.04,0.11,0.04
cid22,1189261,512,512,0.5,7,106894,91.34328673,0.7782974839,0.06,0.10,0.09
cid22,1189261,512,512,0.5,8,106711,91.55572061,0.7458044291,0.31,0.31,0.17
cid22,1189261,512,512,1.0,5,64584,86.61181470,1.3249831200,0.03,0.07,0.05
cid22,1189261,512,512,1.0,6,64367,86.67353628,1.2067353725,0.05,0.14,0.05
cid22,1189261,512,512,1.0,7,65994,87.08803277,1.2570137978,0.07,0.11,0.10
cid22,1189261,512,512,1.0,8,64423,87.09945730,1.1952501535,0.34,0.30,0.22
cid22,1189261,512,512,1.5,5,48201,82.41109327,2.3264648914,0.03,0.06,0.07
cid22,1189261,512,512,1.5,6,48207,82.52672326,2.3125758171,0.05,0.04,0.14
cid22,1189261,512,512,1.5,7,49276,82.61868432,2.3106005192,0.08,0.09,0.12
cid22,1189261,512,512,1.5,8,47723,82.95498886,1.6980173588,0.32,0.31,0.19
cid22,1189261,512,512,2.0,5,39009,78.70150191,2.5675325394,0.03,0.04,0.11
cid22,1189261,512,512,2.0,6,39338,78.94830043,2.3295216560,0.05,0.09,0.09
cid22,1189261,512,512,2.0,7,40101,79.23929137,2.3285882473,0.08,0.06,0.14
cid22,1189261,512,512,2.0,8,38679,79.05713139,2.2843413353,0.34,0.34,0.17
cid22,1189261,512,512,2.5,5,32793,74.39371239,2.9771413803,0.03,0.09,0.05
cid22,1189261,512,512,2.5,6,33149,74.92309380,2.8408298492,0.05,0.05,0.14
cid22,1189261,512,512,2.5,7,33849,74.99297635,2.8444178104,0.07,0.12,0.07
cid22,1189261,512,512,2.5,8,32212,74.89572555,2.5793814659,0.33,0.26,0.23
cid22,1189261,512,512,3.0,5,28859,71.07641162,3.2236669064,0.03,0.03,0.09
cid22,1189261,512,512,3.0,6,29331,71.99599008,3.1876857281,0.05,0.11,0.07
cid22,1189261,512,512,3.0,7,29197,71.81421134,3.1418278217,0.08,0.07,0.15
cid22,1189261,512,512,3.0,8,27404,71.12726161,2.8586883545,0.33,0.32,0.20
cid22,1189261,512,512,4.0,5,22811,60.90865490,3.9160363674,0.03,0.05,0.06
cid22,1189261,512,512,4.0,6,23729,65.49801188,4.3876657486,0.05,0.09,0.09
cid22,1189261,512,512,4.0,7,23751,65.52372915,3.7390804291,0.08,0.12,0.13
cid22,1189261,512,512,4.0,8,22020,63.83945020,3.8400685787,0.36,0.37,0.20
cid22,1189261,512,512,5.0,5,19021,54.57886284,4.9828844070,0.04,0.03,0.11
cid22,1189261,512,512,5.0,6,19457,59.90016733,4.8510131836,0.05,0.05,0.12
cid22,1189261,512,512,5.0,7,19385,59.38376154,4.8510217667,0.08,0.06,0.17
cid22,1189261,512,512,5.0,8,17857,57.40583447,4.9746818542,0.32,0.36,0.15
cid22,1279330,512,512,0.25,5,100235,94.66896753,0.4518983066,0.03,0.02,0.10
cid22,1279330,512,512,0.25,6,99751,94.63106130,0.4518989921,0.03,0.10,0.06
cid22,1279330,512,512,0.25,7,100126,94.56016442,0.4504512250,0.06,0.09,0.08
cid22,1279330,512,512,0.25,8,101945,94.59591033,0.3441963792,0.29,0.32,0.14
cid22,1279330,512,512,0.5,5,67173,92.89467318,0.7565774918,0.03,0.02,0.09
cid22,1279330,512,512,0.5,6,66744,93.06969087,0.7565782070,0.03,0.07,0.07
cid22,1279330,512,512,0.5,7,66731,92.91268918,0.7540450692,0.05,0.13,0.03
cid22,1279330,512,512,0.5,8,65263,92.90169901,0.6125259399,0.29,0.25,0.21
cid22,1279330,512,512,1.0,5,38732,89.75320513,1.2590324879,0.03,0.03,0.08
cid22,1279330,512,512,1.0,6,38873,89.87162251,1.2679541111,0.04,0.15,0.03
cid22,1279330,512,512,1.0,7,38904,89.74929860,1.2679541111,0.06,0.11,0.08
cid22,1279330,512,512,1.0,8,36957,89.57676077,1.1618771553,0.31,0.30,0.17
cid22,1279330,512,512,1.5,5,29368,86.27007869,1.6898696423,0.03,0.09,0.03
cid22,1279330,512,512,1.5,6,29713,86.54489029,1.7113234997,0.04,0.09,0.07
cid22,1279330,512,512,1.5,7,29744,86.76424262,1.7113258839,0.07,0.10,0.10
cid22,1279330,512,512,1.5,8,28052,86.34936532,1.6126805544,0.30,0.32,0.14
cid22,1279330,512,512,2.0,5,24181,84.04401972,2.4022433758,0.03,0.08,0.04
cid22,1279330,512,512,2.0,6,24672,84.25871974,2.3347954750,0.05,0.11,0.05
cid22,1279330,512,512,2.0,7,24664,84.43973727,2.3369872570,0.06,0.02,0.17
cid22,1279330,512,512,2.0,8,23067,83.61229381,2.1360046864,0.30,0.33,0.13
cid22,1279330,512,512,2.5,5,20685,80.63599437,2.5913894176,0.03,0.02,0.11
cid22,1279330,512,512,2.5,6,21253,81.63314282,2.6342432499,0.05,0.03,0.17
cid22,1279330,512,512,2.5,7,21215,81.86083786,2.6341142654,0.08,0.09,0.12
cid22,1279330,512,512,2.5,8,19792,80.79283364,2.4068121910,0.32,0.27,0.22
cid22,1279330,512,512,3.0,5,18377,78.92758585,2.5192048550,0.04,0.00,0.13
cid22,1279330,512,512,3.0,6,18976,79.33660128,2.5477676392,0.05,0.07,0.10
cid22,1279330,512,512,3.0,7,18996,79.35064110,2.4428443909,0.08,0.05,0.20
cid22,1279330,512,512,3.0,8,17736,77.95701752,2.7767574787,0.33,0.26,0.27
cid22,1279330,512,512,4.0,5,15050,74.56106366,3.6344065666,0.03,0.04,0.09
cid22,1279330,512,512,4.0,6,15740,75.61514652,3.6451036930,0.05,0.14,0.03
cid22,1279330,512,512,4.0,7,15772,75.60418864,3.6574997902,0.09,0.06,0.18
cid22,1279330,512,512,4.0,8,14697,73.45556394,3.7037968636,0.35,0.40,0.17
cid22,1279330,512,512,5.0,5,13452,70.18711582,4.3952083588,0.03,0.04,0.08
cid22,1279330,512,512,5.0,6,13886,71.48464721,3.9407150745,0.05,0.07,0.09
cid22,1279330,512,512,5.0,7,13928,71.51128474,3.9407143593,0.08,0.09,0.14
cid22,1279330,512,512,5.0,8,12888,69.61917258,4.3675661087,0.32,0.22,0.30
cid22,1418519,512,512,0.25,5,58411,92.80528470,0.5314663649,0.03,0.06,0.06
cid22,1418519,512,512,0.25,6,58310,92.77595259,0.5304208994,0.04,0.04,0.11
cid22,1418519,512,512,0.25,7,58132,92.89869418,0.5302852392,0.06,0.04,0.15
cid22,1418519,512,512,0.25,8,58818,92.78398292,0.3782678246,0.31,0.26,0.20
cid22,1418519,512,512,0.5,5,37164,91.03459008,0.7032909989,0.03,0.02,0.10
cid22,1418519,512,512,0.5,6,37051,90.99478267,0.7531325221,0.03,0.08,0.07
cid22,1418519,512,512,0.5,7,36917,91.17794987,0.7469621897,0.05,0.12,0.04
cid22,1418519,512,512,0.5,8,36338,91.40398455,0.6959909201,0.29,0.28,0.18
cid22,1418519,512,512,1.0,5,21652,87.88537030,1.1424849033,0.03,0.04,0.08
cid22,1418519,512,512,1.0,6,21957,87.59053529,1.1094343662,0.05,0.06,0.11
cid22,1418519,512,512,1.0,7,21950,88.21777992,1.1110745668,0.07,0.11,0.10
cid22,1418519,512,512,1.0,8,21823,88.68660447,1.1676237583,0.31,0.23,0.26
cid22,1418519,512,512,1.5,5,16710,85.31754207,1.8339849710,0.03,0.01,0.12
cid22,1418519,512,512,1.5,6,17080,84.83528753,1.8121204376,0.05,0.05,0.12
cid22,1418519,512,512,1.5,7,17050,85.15476131,1.8059030771,0.08,0.12,0.11
cid22,1418519,512,512,1.5,8,16868,85.48142153,1.6497472525,0.31,0.32,0.16
cid22,1418519,512,512,2.0,5,13828,82.13426716,2.1513595581,0.03,0.04,0.08
cid22,1418519,512,512,2.0,6,14407,81.85662035,2.1509838104,0.05,0.11,0.07
cid22,1418519,512,512,2.0,7,14413,81.84028290,2.1502115726,0.07,0.13,0.06
cid22,1418519,512,512,2.0,8,14036,82.36088257,2.1887454987,0.32,0.29,0.19
cid22,1418519,512,512,2.5,5,11857,79.64349983,2.3958692551,0.03,0.03,0.08
cid22,1418519,512,512,2.5,6,12447,79.35727108,2.4331576824,0.05,0.04,0.13
cid22,1418519,512,512,2.5,7,12466,79.52523615,2.4330232143,0.07,0.11,0.10
cid22,1418519,512,512,2.5,8,12157,79.61515965,2.7475810051,0.32,0.29,0.23
cid22,1418519,512,512,3.0,5,10684,77.20452372,2.8215868473,0.03,0.02,0.10
cid22,1418519,512,512,3.0,6,11224,77.18935273,2.9655020237,0.05,0.06,0.12
cid22,1418519,512,512,3.0,7,11259,77.07589818,2.8828978539,0.09,0.18,0.07
cid22,1418519,512,512,3.0,8,10796,76.68765236,2.8578367233,0.34,0.32,0.23
cid22,1418519,512,512,4.0,5,8567,72.18031120,3.9358370304,0.03,0.02,0.09
cid22,1418519,512,512,4.0,6,9297,72.86724653,4.1750965118,0.05,0.13,0.05
cid22,1418519,512,512,4.0,7,9354,72.97510082,4.1750965118,0.09,0.10,0.15
cid22,1418519,512,512,4.0,8,8937,72.29503447,3.5444872379,0.35,0.30,0.27
cid22,1418519,512,512,5.0,5,7700,67.27642857,4.5625996590,0.03,0.04,0.07
cid22,1418519,512,512,5.0,6,8160,68.91209718,4.7278738022,0.05,0.04,0.13
cid22,1418519,512,512,5.0,7,8188,69.26332209,4.7212934494,0.08,0.14,0.10
cid22,1418519,512,512,5.0,8,7760,67.98355002,4.6947684288,0.33,0.24,0.31
cid22,1420710,512,512,0.25,5,183569,94.06785114,0.5005891323,0.04,0.09,0.04
cid22,1420710,512,512,0.25,6,183561,94.07696961,0.5005891323,0.04,0.06,0.10
cid22,1420710,512,512,0.25,7,183612,94.08598309,0.5005891323,0.04,0.11,0.07
cid22,1420710,512,512,0.25,8,193953,94.44583006,0.3650133014,0.30,0.29,0.19
cid22,1420710,512,512,0.5,5,134658,91.50153424,0.7735219002,0.03,0.07,0.05
cid22,1420710,512,512,0.5,6,134672,91.49868149,0.7735219002,0.03,0.14,0.03
cid22,1420710,512,512,0.5,7,134670,91.52587939,0.7730653882,0.04,0.13,0.04
cid22,1420710,512,512,0.5,8,137953,91.71496138,0.6975839138,0.29,0.29,0.19
cid22,1420710,512,512,1.0,5,92164,86.73093707,1.1981997490,0.04,0.03,0.09
cid22,1420710,512,512,1.0,6,92416,86.72461849,1.2117987871,0.05,0.08,0.10
cid22,1420710,512,512,1.0,7,92420,86.72713354,1.2117987871,0.05,0.13,0.06
cid22,1420710,512,512,1.0,8,88477,86.12884386,1.3355926275,0.31,0.34,0.16
cid22,1420710,512,512,1.5,5,70155,82.13577844,1.7670179605,0.04,0.06,0.07
cid22,1420710,512,512,1.5,6,70316,82.22637114,1.7847874165,0.05,0.08,0.11
cid22,1420710,512,512,1.5,7,70295,82.21164942,1.7847874165,0.05,0.09,0.11
cid22,1420710,512,512,1.5,8,66543,81.20420215,1.7625501156,0.33,0.22,0.30
cid22,1420710,512,512,2.0,5,55662,77.77137697,2.4307081699,0.03,0.09,0.05
cid22,1420710,512,512,2.0,6,55940,77.85229901,2.3367328644,0.05,0.03,0.16
cid22,1420710,512,512,2.0,7,55869,77.85856630,2.3367328644,0.06,0.09,0.12
cid22,1420710,512,512,2.0,8,52501,77.00620717,2.4950206280,0.31,0.34,0.14
cid22,1420710,512,512,2.5,5,44056,73.84260492,2.9779129028,0.03,0.07,0.06
cid22,1420710,512,512,2.5,6,44313,73.86065352,2.8242464066,0.05,0.05,0.12
cid22,1420710,512,512,2.5,7,44315,73.85980015,2.8242464066,0.05,0.06,0.13
cid22,1420710,512,512,2.5,8,41789,72.93810224,2.9751541615,0.31,0.33,0.16
cid22,1420710,512,512,3.0,5,35879,70.26269164,3.3217101097,0.03,0.04,0.10
cid22,1420710,512,512,3.0,6,36567,70.61424213,3.5242080688,0.06,0.05,0.15
cid22,1420710,512,512,3.0,7,36567,70.60281824,3.5242080688,0.06,0.10,0.12
cid22,1420710,512,512,3.0,8,34460,69.38897950,3.3604381084,0.32,0.36,0.19
cid22,1420710,512,512,4.0,5,27191,63.10473606,4.1348805428,0.03,0.05,0.07
cid22,1420710,512,512,4.0,6,27931,65.17555023,3.9568254948,0.05,0.13,0.05
cid22,1420710,512,512,4.0,7,27929,65.16323358,3.9568254948,0.06,0.12,0.09
cid22,1420710,512,512,4.0,8,26269,63.45469227,4.3228211403,0.31,0.36,0.16
cid22,1420710,512,512,5.0,5,23261,58.01654991,4.4438018799,0.03,0.04,0.10
cid22,1420710,512,512,5.0,6,23643,60.88018286,4.5269927979,0.05,0.08,0.09
cid22,1420710,512,512,5.0,7,23643,60.88018286,4.5269927979,0.06,0.12,0.09
cid22,1420710,512,512,5.0,8,21825,58.78710526,5.2551674843,0.31,0.31,0.20
cid22,1475938,512,512,0.25,5,84216,92.97740939,0.3991751075,0.04,0.02,0.11
cid22,1475938,512,512,0.25,6,84046,92.87694540,0.3922907412,0.04,0.12,0.03
cid22,1475938,512,512,0.25,7,84175,92.87893615,0.4212721586,0.05,0.12,0.03
cid22,1475938,512,512,0.25,8,83348,92.91222812,0.3433285654,0.30,0.33,0.14
cid22,1475938,512,512,0.5,5,55194,91.07759565,0.9478063583,0.03,0.04,0.06
cid22,1475938,512,512,0.5,6,54622,91.19497426,0.9460896254,0.03,0.06,0.09
cid22,1475938,512,512,0.5,7,55115,91.19085407,0.6578263640,0.05,0.08,0.08
cid22,1475938,512,512,0.5,8,53337,91.24316233,0.6243819594,0.30,0.24,0.20
cid22,1475938,512,512,1.0,5,33387,87.38291737,1.1911616325,0.03,0.06,0.07
cid22,1475938,512,512,1.0,6,33556,87.71071255,1.1450369358,0.05,0.09,0.10
cid22,1475938,512,512,1.0,7,33599,87.83112467,1.1535016298,0.07,0.10,0.09
cid22,1475938,512,512,1.0,8,32357,87.85592463,1.1016925573,0.33,0.32,0.16
cid22,1475938,512,512,1.5,5,25630,84.43865286,1.5902352333,0.03,0.02,0.12
cid22,1475938,512,512,1.5,6,25841,84.36916567,1.5756921768,0.05,0.07,0.10
cid22,1475938,512,512,1.5,7,25822,84.53932109,1.5795164108,0.07,0.12,0.06
cid22,1475938,512,512,1.5,8,24834,84.38099067,1.7306746244,0.31,0.33,0.15
cid22,1475938,512,512,2.0,5,20963,81.05028016,2.0947706699,0.03,0.01,0.11
cid22,1475938,512,512,2.0,6,21348,81.19235282,2.0606656075,0.05,0.02,0.17
cid22,1475938,512,512,2.0,7,21305,81.26800201,2.0606448650,0.07,0.04,0.15
cid22,1475938,512,512,2.0,8,20449,80.97648031,2.0945398808,0.32,0.27,0.21
cid22,1475938,512,512,2.5,5,17875,78.03989284,2.7596502304,0.03,0.02,0.10
cid22,1475938,512,512,2.5,6,18285,77.98325156,2.6958463192,0.05,0.08,0.09
cid22,1475938,512,512,2.5,7,18266,78.24165060,2.6959705353,0.07,0.15,0.07
cid22,1475938,512,512,2.5,8,17303,77.33775526,2.5763564110,0.33,0.28,0.21
cid22,1475938,512,512,3.0,5,15611,74.78558180,2.8307943344,0.03,0.01,0.10
cid22,1475938,512,512,3.0,6,15983,75.05337308,2.8292646408,0.05,0.03,0.14
cid22,1475938,512,512,3.0,7,16039,75.50436465,2.8292636871,0.08,0.08,0.18
cid22,1475938,512,512,3.0,8,15089,74.16172348,2.9845542908,0.33,0.33,0.21
cid22,1475938,512,512,4.0,5,12243,67.67251563,3.6785502434,0.03,0.01,0.11
cid22,1475938,512,512,4.0,6,12981,69.75266038,3.9691877365,0.05,0.04,0.14
cid22,1475938,512,512,4.0,7,13033,69.83027095,3.9718768597,0.08,0.12,0.15
cid22,1475938,512,512,4.0,8,12043,67.44759618,4.8481335640,0.35,0.28,0.29
cid22,1475938,512,512,5.0,5,10380,62.85531406,4.2959389687,0.03,0.06,0.08
cid22,1475938,512,512,5.0,6,10677,64.20209616,4.2614040375,0.05,0.08,0.09
cid22,1475938,512,512,5.0,7,10768,64.40417385,4.3702487946,0.08,0.09,0.16
cid22,1475938,512,512,5.0,8,9969,62.32552591,4.7679295540,0.32,0.23,0.30
cid22,1531677,512,512,0.25,5,169440,93.93216864,0.4470595419,0.04,0.08,0.06
cid22,1531677,512,512,0.25,6,169526,93.93397473,0.4470595419,0.04,0.06,0.12
cid22,1531677,512,512,0.25,7,169463,93.92886975,0.4462766051,0.04,0.09,0.08
cid22,1531677,512,512,0.25,8,172941,94.13922480,0.3733838499,0.29,0.32,0.17
cid22,1531677,512,512,0.5,5,120215,90.72836046,0.8147799373,0.03,0.06,0.06
cid22,1531677,512,512,0.5,6,120237,90.73195070,0.8147799969,0.03,0.08,0.08
cid22,1531677,512,512,0.5,7,120274,90.71589947,0.8147832751,0.04,0.07,0.09
cid22,1531677,512,512,0.5,8,122621,90.82101263,0.6887666583,0.29,0.27,0.19
cid22,1531677,512,512,1.0,5,83207,85.40200192,1.2514028549,0.03,0.01,0.12
cid22,1531677,512,512,1.0,6,83289,85.34311123,1.2632147074,0.05,0.12,0.08
cid22,1531677,512,512,1.0,7,83326,85.33922359,1.2637450695,0.05,0.13,0.07
cid22,1531677,512,512,1.0,8,79803,84.75009237,1.2533075809,0.31,0.26,0.24
cid22,1531677,512,512,1.5,5,62888,79.89545667,2.0060195923,0.03,0.03,0.09
cid22,1531677,512,512,1.5,6,62902,79.93633821,1.9918949604,0.05,0.08,0.11
cid22,1531677,512,512,1.5,7,62861,79.97335488,1.9918949604,0.05,0.10,0.11
cid22,1531677,512,512,1.5,8,59556,79.05967194,1.8614547253,0.34,0.33,0.20
cid22,1531677,512,512,2.0,5,49240,74.68466786,2.7437932491,0.03,0.06,0.06
cid22,1531677,512,512,2.0,6,49650,74.70165016,2.3614406586,0.05,0.07,0.11
cid22,1531677,512,512,2.0,7,49664,74.74907583,2.3298680782,0.05,0.05,0.14
cid22,1531677,512,512,2.0,8,46638,73.39990415,2.3476061821,0.32,0.32,0.17
cid22,1531677,512,512,2.5,5,39062,69.46581890,2.8931033611,0.04,0.07,0.07
cid22,1531677,512,512,2.5,6,39533,69.87985411,2.9060952663,0.05,0.05,0.14
cid22,1531677,512,512,2.5,7,39504,69.87954698,2.9060952663,0.05,0.09,0.09
cid22,1531677,512,512,2.5,8,37156,67.96623626,3.0757644176,0.32,0.23,0.26
cid22,1531677,512,512,3.0,5,32095,64.85925406,3.2775692940,0.04,0.06,0.06
cid22,1531677,512,512,3.0,6,32674,65.14028657,3.3161449432,0.05,0.02,0.18
cid22,1531677,512,512,3.0,7,32698,65.25049578,3.2615363598,0.06,0.15,0.08
cid22,1531677,512,512,3.0,8,30797,63.54775094,3.4064152241,0.32,0.36,0.17
cid22,1531677,512,512,4.0,5,24216,54.06356115,4.2154288292,0.03,0.06,0.06
cid22,1531677,512,512,4.0,6,24881,57.82205433,4.0700554848,0.05,0.06,0.13
cid22,1531677,512,512,4.0,7,24918,57.82661411,4.0644907951,0.07,0.15,0.09
cid22,1531677,512,512,4.0,8,23327,55.85066617,4.2113838196,0.33,0.30,0.25
cid22,1531677,512,512,5.0,5,20227,46.77376175,4.5315790176,0.04,0.05,0.08
cid22,1531677,512,512,5.0,6,20560,51.93939254,4.5005588531,0.05,0.07,0.11
cid22,1531677,512,512,5.0,7,20620,51.98952268,4.4982953072,0.06,0.08,0.14
cid22,1531677,512,512,5.0,8,18823,48.29343145,4.8261599541,0.32,0.28,0.25
cid22,1544947,512,512,0.25,5,96242,94.42391585,0.4402011633,0.04,0.08,0.05
cid22,1544947,512,512,0.25,6,96024,94.39282179,0.4404488206,0.04,0.07,0.09
cid22,1544947,512,512,0.25,7,96410,94.37462109,0.4404488206,0.06,0.11,0.08
cid22,1544947,512,512,0.25,8,94822,94.38206913,0.3244117200,0.31,0.22,0.25
cid22,1544947,512,512,0.5,5,62075,92.21069159,0.7851322889,0.03,0.03,0.11
cid22,1544947,512,512,0.5,6,61397,92.24080410,0.7873236537,0.04,0.10,0.07
cid22,1544947,512,512,0.5,7,61695,92.19568085,0.7886733413,0.06,0.10,0.06
cid22,1544947,512,512,0.5,8,60115,92.14181078,0.7106398940,0.30,0.32,0.12
cid22,1544947,512,512,1.0,5,36690,88.24883501,1.1966775656,0.03,0.09,0.05
cid22,1544947,512,512,1.0,6,36615,88.33940954,1.2125266790,0.05,0.15,0.04
cid22,1544947,512,512,1.0,7,36616,88.35063868,1.2295448780,0.07,0.06,0.13
